"V1","V2","V3","V4"
-1.59554644756576,0.820033130264643,-0.697829960976889,-0.845741571134853
-0.907941815139014,0.414895384033431,0.603606933723834,-0.829498882807639
-2.41141378224229,0.50731899823663,-0.00269843976595463,0.330559870133328
1.13089890459223,-0.0164788703831599,-0.638643873751358,0.215159178165922
2.90925581686639,0.472576431484633,1.89750055553746,-0.821254839059793
2.42728133003168,-0.302755774407715,1.08152594402956,-1.00541619083718
0.937211766063702,0.062382532493051,1.03875432174798,-1.15690492179706
1.91603851064095,0.536143478675714,1.10008219708131,-0.643255265162625
0.90484650630847,0.626868771869032,1.67780630556177,-0.965950563393467
2.03571825541645,0.184060984704601,-0.412306491051646,-0.308945786211729
0.0461730674302,0.687371444675786,0.155153970102591,-0.512380758847733
-0.441707915542866,-0.580206900564643,1.87001076895818,0.0893733174294062
2.28757271957775,-1.19752405108675,1.18883378819945,0.759549810727313
0.213709590108008,0.30531224305361,0.982830389801112,0.211502536228744
-0.913344333607567,1.02617373391197,0.162924733244617,-0.288545558231336
1.96812945537307,0.0636997153781043,0.558918449284815,-0.585021086654182
1.46417349373835,0.12176476670443,0.438196003556582,-0.620539977158031
0.209814617571376,1.38433964019383,0.868173833840168,-0.297266916314861
1.16789874579049,-0.828958790316781,1.5799454304643,-0.532805986156087
-0.00705869593374997,0.0681204221450457,1.80967204088885,0.176473125492091
1.49178831446981,-1.14206816218636,0.800000154966109,0.76247995033424
-0.353584276686789,-0.146845667678571,1.11693381425215,0.393224929643665
0.771924399980663,0.0404892849065093,0.787535424782723,-0.210332052211079
0.412023079531965,-0.0429394245663554,0.494792086436651,-0.231060814823862
0.390670088089584,-0.764966562154694,0.858298402190779,-0.346683602027834
0.0841197044019543,-0.316787983528525,0.920840108298737,-0.183101212223821
-0.914453749594052,-1.6690720335941,2.75415910596949,-0.219626206187109
0.355150357473163,-1.32575446592965,2.55763315570831,-0.210469743199177
0.517998054280137,-1.3464345662421,2.49261084799389,0.149363272179542
0.985302464096429,-1.56032665826776,2.60598710629237,0.250569858858107
-0.577561597534179,-0.59318816519093,0.745598222257663,0.110916265951927
1.46673848888747,-0.140642629920549,1.06082012561029,0.318826441081294
-0.265190115554423,-0.0528908024968263,1.39487894407867,0.279547432293269
1.6831824911958,-1.09254932122146,1.98626179806498,1.02164593890828
2.75029604052183,-0.430559995740147,1.83965725974641,0.589117323272579
3.1474624693691,0.158090115336142,1.26832303659072,0.347384585173817
2.70919308104939,0.603600763447983,0.970405021677397,0.886113749472074
-2.30527055618855,-0.918881103059,0.729184864785015,-0.287022923736975
-2.39783872998336,-0.437279292244036,0.710743831958635,-0.656452567521625
-0.15793230660624,-0.73209935900621,0.34072752123418,-0.169753389309747
-1.10516662328386,-0.914749481456901,1.54288029232747,-0.944116303007827
1.18967324810902,-0.292414925734201,1.30221907600105,-0.269332714957181
-0.212234120706486,-1.33872413971365,0.447322824243824,-0.533574964442381
5.03826865852916,-0.947081501270382,0.150862885389813,-0.214752974572208
5.26945243821211,0.398096815720479,1.17408200378264,0.682575273032602
3.03270770728032,-0.00841142980795322,2.01366755838135,-0.156565797341274
4.3252366276503,-0.829472841434492,1.24289464036693,-0.318281392209298
3.220087515835,0.637192847016598,2.33700192677776,-0.504226819462648
4.41758090728457,0.168466423512444,2.04667469590895,0.096469875387309
2.27500547471997,0.119521892561782,0.348482889403835,0.0116704283526442
3.34229232597566,0.999478723849941,0.155152988627945,0.209957326115155
1.90656152325413,-0.524501852777663,0.326839780818411,-0.134012521687308
3.91545881713048,0.403393534046053,2.29641822813679,0.152728055711514
0.153456642342925,0.151966113738219,0.760370719835855,-0.488306346249194
5.41149635913424,0.671983889472794,1.69708592425572,0.660487317185851
-1.87803652565601,0.612386131935365,0.298672902164947,-0.782079202442939
1.35209556686949,-0.0205393241648951,1.04969469137481,-0.359831543351758
2.15505203582456,0.700818147568658,0.641829367747732,-0.352666720746517
0.396561962892817,1.18639326960607,0.481414599348669,0.0284120323425153
2.95373180273421,-0.331905494215533,1.54517437555299,0.183412843085382
2.37186004876237,1.13408301388907,0.743918257572148,0.421086516134083
1.21486213600236,-0.380447698801441,0.994989093097658,-0.798347998201587
-0.662905742315241,-0.263636838410977,1.88101062645771,-0.474540945248251
1.63025743813484,-0.115603395452303,1.03634251861997,1.42205620636927
0.639376720752537,-0.745858521170422,0.751198689285857,0.607361936597965
-0.230029390791779,0.382353528291849,1.98211609915928,-0.0900204935485295
1.36555626030377,0.921932800062955,0.0109102503897691,-0.0949178412371813
2.02408695497894,-1.20033329733933,0.883901792808626,-0.286959480428392
1.0110589100014,1.10363688094942,1.15154599917254,-0.276949024336334
2.43851583327459,-0.257278490206059,-0.110914521086596,0.211179311046591
-0.148423163008609,0.186290761232933,-0.0504692667766642,-0.273800841650516
-0.359791365054883,0.125150850462624,0.142596292693213,0.333755060694936
-2.72992177964341,0.396733850422282,2.1053846418398,0.557396840874369
2.26885410154152,0.178050586810182,0.00396727040731293,-0.368904211296765
0.254472598422725,0.259665305062637,1.21435876409612,0.542016975883894
1.5736302536494,0.294041135688785,-0.0391311793177028,-1.21427131826948
2.89824514500265,-0.115539043019045,0.925706419935672,0.0646238869377758
1.34752800621093,-0.521827748372378,0.237406370379298,-0.393770762455142
1.26963982004654,-1.01056465548479,-1.04210725403624,1.17072490650697
-2.91317501317884,-0.590407685807114,1.77670334489637,0.643753462145016
-0.739628382344282,-0.00601143886302461,1.5580158751576,-0.437933631861404
2.28527634503329,-1.00158108442994,1.7680245604616,0.786026205543602
0.544461598188915,0.258027288546333,1.51917076801613,0.764170921551603
0.0992787386876669,0.0111272471775734,1.26027531224818,0.763576278852864
0.376966221018958,-0.026993012851833,1.27184828353941,0.807854207294058
-1.04531047868225,0.355706962481441,0.120867858118568,-0.648042745310056
0.959962440859412,-0.112297315998989,0.356505297779787,-0.388369416528383
1.60054000888024,-0.235015231168726,0.626289615875206,0.354916128463413
0.588258796936466,-0.691801907978937,-0.481777852505643,-0.59110504252025
-0.17663784735819,-0.194982810731965,0.889347305112989,0.109107877158841
-1.11490415099088,-0.207713008156021,-0.0708037165280414,-0.409910636299688
1.53934553134549,0.188865904792702,1.42873278340877,-0.108328004310973
-1.8012777113388,-1.2415988314307,1.93266557600387,-0.626495392756697
-0.290456005785035,-0.0908574378097926,0.452241315313785,0.359385445596653
0.961210583041421,-0.738374636948804,0.562853542551491,-0.845913915045622
-0.351993526942026,0.190105088329498,0.519658578696807,0.086704883534047
0.882252439835139,0.00319060210559763,0.920849678209878,0.75569960303055
2.45607790034866,0.0825504879481461,0.39247672107688,1.27884843420199
1.16068419231025,0.540258953324811,1.87081139751217,0.168725419496402
1.34399565266228,-0.356594873138099,1.313051140343,0.389733345355982
3.59243542469891,-0.169865079505932,1.20677929673821,-0.550310720684292
0.961626611924359,0.140677383400724,0.781013904883554,-0.441777383773959
1.5719640371793,0.243714380157383,0.238141511792333,-0.149167505228808
-1.91903884477983,1.13253202581321,0.55685811912654,-0.216730635115836
1.18013073327323,-0.287963806862316,0.84232068725973,-0.450613041640555
-0.0362855338567027,0.609716199271014,0.53000412749111,0.882968506363545
-0.750077221091572,0.28573685319815,0.988674699439222,-0.0842947501434047
2.67479974086591,-0.786677800877204,1.52437086751153,0.144200765601843
1.09970502062307,-0.995046897936951,1.01005256054007,-0.833730742233381
2.58704599239006,0.0556516086565776,-0.318945185253486,0.245189162118242
-0.264704510061911,-0.742413360709333,-0.256951661945561,0.370390850468025
-2.5625048527277,-0.356674694550698,0.865694997677447,0.47955238275703
1.14341355074267,0.666871938080896,1.96491743298525,-0.217896676097739
0.35936715628109,0.541874409017198,1.23570247861008,-0.0815568405584105
1.38349283984397,-1.07748493142937,0.298291427836079,0.0912212477550593
2.58379643924064,1.31399441929974,0.618830028465726,-0.176189558706116
1.13446826136912,-0.0181936058387542,1.78867932455771,0.0318503112711684
1.63287184611984,1.35976757976077,0.473381605254855,-0.00420066634636623
0.825512585074512,1.11332201728695,0.658673640338652,-0.325063661018846
0.877209871731172,-1.32323345664512,0.820535678503454,-0.51222857989502
2.08321863682702,-1.18163567054148,-0.193447870969787,0.69515501263634
-1.32572726339645,-0.639991091560762,1.01627836358977,-0.047041367773393
-1.22666669029479,-1.23698697373402,0.145571746346333,-0.855174824232822
-2.98945437163614,-1.12304139180663,1.18126562144066,-0.366931065360689
2.34656785090111,-0.162138814687526,2.03472106601549,0.213701579068195
-1.29425539034522,-1.55670928004999,1.91481433039882,-0.306753062450342
-0.775768070003502,0.156184956591757,1.98177263119006,-0.499476431625124
-2.12732505097425,-0.403103495880117,0.162543724910753,-0.0709205455160167
0.759352623808939,-0.568647238759784,0.64831405643128,0.171006834977465
1.95055778513867,-0.0270092688672848,-0.859789336016633,-0.100921935225033
0.0540054345983176,-0.771184130730067,-0.468346132400671,0.0277445630159015
-0.806692018013333,-0.389007413779382,2.30779650605752,-0.156206427790801
1.21169016585427,0.574901701950956,0.0364036199228164,-0.520157200887756
1.33025142502282,0.152591080003377,0.880767875713791,-0.234995290481175
-3.20012005937586,-0.168599127001136,0.61586684473613,0.545675363694742
-0.794549081661059,0.507316255798088,1.09104257939039,-1.40684418216559
-0.00843451986908106,1.28641901758419,-0.163710122730756,-0.786013859104834
-1.70027974095635,0.579702709530524,0.912429886999214,-0.507802651440951
-2.13853458190838,0.688406762558164,1.14000619689347,-0.873165302878297
-1.66648286481466,0.312752949424852,1.99926635259936,-0.395067250524597
-2.11874268737545,0.831017981932576,0.558479472761576,-0.107181898705492
-3.3533668679278,0.5797560600956,2.24928604260577,0.279088498047169
-0.0305344185401893,-0.295713788653197,0.151905313322899,-0.989769971092699
-0.385944862027745,0.0441921221770076,0.474088960868171,0.102070111284446
-1.20992555365122,0.80414227046966,0.178696118884704,-1.35041329391582
-1.7235291720357,1.06178315721212,1.392504140571,-0.15634729704131
-0.499952841147817,-0.68116179326191,0.487895749963514,-0.697065826090711
-1.67772422945211,0.0791675785972037,0.420721992328049,-0.54956786005362
-2.44698759754082,0.248283478020392,0.532387536199782,-0.534220616442764
-2.96925563212642,1.29041317169864,-0.156007373880251,-0.630760838062596
2.50562763573081,-0.977691180018096,-0.280897103278061,-0.45487005470381
2.24175018977485,-0.440040833127239,-0.938198441480078,-0.301602565995367
0.624947094353834,0.740800291958477,0.873101484029517,-0.739274030146641
0.819820585101361,0.590489851762695,0.543171935296181,-0.705967062676293
1.0559509284177,0.522424706289224,1.15604423491004,-0.316821502030536
-3.11670245412875,-0.143642800364213,0.772621839253904,0.0591717075229644
-3.07506629130413,1.30429902654514,1.0070724918572,0.103682393530888
-1.43661358814338,-0.541363019865458,-0.0111387779187621,-0.462581868593425
0.304744354753045,0.748437701674601,1.09350361258673,-0.437168571415557
0.18978415890067,-0.194013344500898,-0.100388119328466,0.370018203195446
-1.74477556275507,1.26031252028012,-0.403452940666364,-0.916540584696722
1.2529760562059,1.48821947027503,1.15354646443397,0.293782603221535
-2.62241403364782,0.214254530205349,0.733506355171664,-0.663281657246217
-1.63543310440791,-0.963961851299868,0.592421441194817,-0.521877791339054
-1.9985709115063,0.209803033812906,-0.656715015360568,-0.270783897299841
-0.64979606812071,1.65646101011638,1.00887780927097,-0.111433768231417
-3.53758987731369,0.00270460004920386,1.47726086917565,-0.321727854949711
0.900496545088804,0.0747076236147134,0.177684006615982,0.824865090906254
0.934055120162522,0.765722461844402,0.410991068982207,0.0237597452739062
0.587321436039908,1.5343791465216,0.258275317600945,0.216020345441029
-1.01442941007111,-0.0858158783391141,0.00625747767722207,-0.599892613206512
0.857314066042823,-0.852466984108896,0.870474468258197,-0.49192624792817
-0.15465074069665,0.376108759372228,1.20261842953274,-0.970555508662925
-2.32661783231049,-1.37886795676089,0.299681118579504,0.0392541643077371
-0.436883412383972,0.0902741049507243,0.434183473366922,0.130131756557413
-2.92713399188307,-0.954326614533014,1.70192443175903,0.973181387931449
-2.42456798197097,-0.757542991891843,-0.118183264539954,0.196505971407629
-1.05641513630775,-0.6369695454641,1.15904006834288,0.801859637313621
-0.244136269735479,-0.0337110694732056,-0.00957730139807406,-0.357708803256167
-3.01528484161094,-0.456558633037219,-0.167089599420614,-0.440662144931527
-4.85130114097958,-0.859144151608335,0.355915285211745,-0.104559301131307
-5.04371133365418,-0.2790250322725,0.80175400988611,0.276376620061249
1.39410606902712,-0.537730682553392,-0.319885695283274,-0.265774203637621
-1.2644709793109,-1.07217845860044,1.81539877914317,0.197624410862986
-2.81137375409853,0.456617811260929,1.76731737582934,0.173268731555026
-2.80243351537463,-0.660617806689165,0.741227973204288,-0.858587477148382
1.93828041639622,-1.54808002460647,1.28250341685033,-0.254143848763585
0.932788602424268,-1.14526948707538,1.35816675898836,-0.0337941440778802
0.186605501310133,-1.57557659501463,0.865571891610109,0.533383432398242
-0.0974046515222096,-2.65840085516053,0.352332434465471,-1.42896745485951
-0.702875567205255,-1.99873878056827,0.612537367801373,-0.443784636435909
0.000459605203024238,-1.5587350557924,1.80723506275677,-0.791286983798603
2.12406660161113,-2.4922947509058,1.33089505938224,-0.48054826259205
1.48002456985765,-1.30252496767362,0.644292893846077,-1.18794992839627
1.81712460212762,-1.69289092936147,1.96956911300643,-0.614695628746494
1.43952431322044,-1.51612343058188,1.66661088286282,-0.0156484593756208
-2.84530462464808,-1.59931643357863,0.343305011484215,0.179417388310096
0.218668968018021,-0.259312281440045,-1.04599710241701,-0.565839676384875
0.81346197130232,-0.176760622348836,-1.26528489287782,-0.5460595302635
0.318416174481155,0.197261697797551,-0.0776913556613169,-0.867046383183994
-1.22323585301984,-1.16708076609537,0.809077823957303,-0.889616636236449
-4.45869923956224,0.460859601314865,0.251106617172724,-0.390676399843978
1.69225488643937,-1.09970024461049,0.515743424154873,0.116146503431906
-0.894276289964895,-0.799328104083037,0.530820822452442,-0.739231125490127
-0.252971743409527,-0.220692934157572,0.417699228113656,0.316613790423032
-1.88136359636152,0.531143564880861,0.257375447463184,0.405138555660643
-2.86831880492672,0.345270402389775,0.877437871540105,0.0231128026857436
-2.0859587555489,0.118395937161734,0.219726512000504,-0.524130866963512
-1.98566575832447,-0.82005073009352,2.03062166695898,-0.49404971544512
-4.03884817779504,-1.2684267760583,1.86777316178788,-0.550745277796748
-2.11079598351072,-1.70965710871102,-1.01227716606497,-1.39417065305303
-0.872360536939326,-1.39521374013158,-0.56083652434186,-0.57941729492586
-0.337008992335439,-0.736617913689384,0.457547917926058,0.231623303641181
-1.61674563410474,0.182757416963457,2.2364183626732,0.592699249021138
-2.79203086883064,0.0823022159586982,-1.28201122016037,-0.478906816229933
-0.0100635518654109,-0.7230389505891,0.768999467187783,0.215165477601271
0.0872008865213713,-0.835850904620244,0.843711653334648,0.0423808455080988
-0.255265266077669,0.0370636435069527,0.874917848632006,-0.39632172241816
-0.153372564572857,-0.571695331449464,-0.0038149603926082,0.193364709300934
-2.56082050416379,-0.0137267235350217,1.0546872050429,-0.503356126149801
0.121788385486249,-0.261313799712247,2.10599139765786,-1.26373921105836
-1.77079893206824,0.171713648766787,0.0579157624402147,-1.13194571845864
1.19745514064368,0.406254326396001,1.3997370090419,-1.5574873000691
-0.593037319738225,0.0177633687771108,1.19114880947473,-0.398580138600729
-1.63857850555944,0.00715126099759278,-0.280501536215726,-0.843594911053602
-1.51087072486054,0.0824748525982018,0.898003648758272,-0.787168286621479
1.15286678811757,0.154994741371494,2.22010439074254,-0.523756905268097
-1.29189045844254,-1.8373498942377,0.00864202194232983,-0.846821456956402
1.86549710710947,-1.85609320654174,0.573865585743582,-1.04124514926209
-2.54567549794968,0.235770988527751,0.477161269386042,-0.658117678199615
0.886478820640334,-0.462382917197079,0.247919069608517,-0.438927868416762
-1.62644231089407,-1.38654867521448,-0.313899486327046,-1.31705589107064
-0.42459070880869,0.0936402226271978,-0.167163267731756,-0.318718175287219
0.337158840444645,0.0968373205023064,0.592224661020857,-0.282747637335323
-0.171984100248095,0.521074578660403,-0.0288586066933767,-0.286940199879697
-1.00744678075289,-0.979422854222313,1.25366903939633,-1.41546995910697
-1.09156520864372,-0.597133949214304,0.471002668566699,-0.43386472829887
-1.02989333930013,1.28362963890263,1.13428589493623,-1.13257402836199
-0.67299481724596,-0.502556055113376,0.784968604486107,-1.45313257770428
-1.91993468826167,-0.65711557968633,0.521931845535525,-0.97187592142908
0.34658531423941,-0.565299135234658,0.37950863554323,-0.87963090690179
-0.866340675126579,0.191695963715759,-0.156343563367182,-0.665734485281936
0.950265998313853,-1.57170672795618,1.37971104917808,-1.3179884922697
1.59641246589601,-0.78694127878674,1.34251717175794,-0.935108017116228
0.159634323903461,-1.27729761969942,1.76310100498683,-0.431120580332215
-0.754051642759956,-0.00304606228504645,0.703537109198681,-0.258015121894301
-0.670833816157505,-0.948557797902166,-0.317309701196906,-0.571660669490568
0.405959527054976,-0.717131036103058,0.537124065883537,0.131910224566799
-2.12904500867707,-1.101002581382,0.108149960360635,-0.51307900572707
-1.29717909870873,-0.827754417431094,0.846514590667807,-0.316380684333363
-1.48693188457168,-0.675035545522237,1.48619804891361,0.116504974720879
-1.2939124392612,-0.96396891771705,1.15713085450881,-0.304318632235457
1.0093876331771,-1.46813168137974,-0.126617280697732,-0.105039655469818
2.14552765840188,-2.26993133333938,0.721811643611608,-0.553336760642586
-0.670804679663432,-0.506149602811166,2.09677393044931,-0.434761504358064
2.4146439713482,-0.21515379315786,1.02678017081418,-0.447359940670915
2.46322080021316,-0.0546273770563742,0.597451204710045,-0.417024976068126
2.11502135248281,0.317454181592788,0.999216137908582,-0.254157137823389
1.49939470489636,0.301670558387763,0.301286963101026,-0.287139304636559
1.19195638759269,-0.570148119398325,0.777445382289681,-0.11104522422652
1.33046496853152,0.42142677272099,0.322830660859183,0.666642071043803
-2.5896098233927,0.187724126999248,1.34334654215476,0.607502458023858
-1.44671782465895,-0.0251497473291659,0.942940378745977,-0.28109212389859
-0.997339569083689,0.232492502187729,0.812945031676476,0.176049414597082
-0.498281956480544,0.406993368546892,0.53101644738604,0.877852151732747
-0.473862207674502,-0.523715889044587,1.95898561980197,-0.539518041246652
1.07826456478251,0.917068435735692,0.513316503514628,0.385668060636907
-0.0502286626660281,-0.319423574440067,0.605046714766676,-0.367601403320649
-0.128716622371927,0.613088786181905,0.851731012574092,0.27811977584699
0.662339480369022,-0.301626171276313,1.86319119516122,0.259092659690326
1.89661196991962,-0.10596030093665,1.60541334874421,-0.0874937083835995
1.77758936736882,-0.342296905093406,1.47722769598684,0.276397266131561
-2.44778929940901,0.143659395135609,0.548869129129768,0.0240371791306603
0.159887263578285,-0.234767172752589,0.711402613174163,0.545913490209852
3.3629093900376,1.1480561404478,-1.14826138264496,-0.473222578970708
